estimate,std.error,statistic,p.value,term,response,voi,produced_warning
1.711,0.383,4.468,7.895e-6,log_beta,REC_10,Birth_TPHE_C5,FALSE
0.07433,0.4117,0.1805,0.8567,MODVaginal,REC_10,Birth_TPHE_C5,FALSE
0.3047,0.2112,1.443,0.1491,voi,REC_10,Birth_TPHE_C5,FALSE
NA,NA,NA,0.19685733536711103,anova,REC_10,Birth_TPHE_C5,NA
4.899,0.09746,50.27,0,log_alpha,REC_10,Birth_TPHE_C6,FALSE
2.204,0.4292,5.135,2.821e-7,log_beta,REC_10,Birth_TPHE_C6,FALSE
0.3922,0.197,1.991,0.04649,MODVaginal,REC_10,Birth_TPHE_C6,FALSE
0.3608,0.09924,3.636,2.767e-4,voi,REC_10,Birth_TPHE_C6,FALSE
NA,NA,NA,0.017312883130194523,anova,REC_10,Birth_TPHE_C6,NA
4.882,0.189,25.83,0,log_alpha,REC_10,Birth_TPHE_C8,FALSE
1.563,0.3885,4.023,5.739e-5,log_beta,REC_10,Birth_TPHE_C8,FALSE
0.4339,0.4529,0.9582,0.338,MODVaginal,REC_10,Birth_TPHE_C8,FALSE
-0.08376,0.2272,-0.36870000000000003,0.7123,voi,REC_10,Birth_TPHE_C8,FALSE
NA,NA,NA,0.7103200437445837,anova,REC_10,Birth_TPHE_C8,NA
4.849,0.1792,27.05,0,log_alpha,REC_10,Birth_TPHE_C9,FALSE
1.572,0.404,3.89,1.002e-4,log_beta,REC_10,Birth_TPHE_C9,FALSE
0.5475,0.4201,1.303,0.1925,MODVaginal,REC_10,Birth_TPHE_C9,FALSE
0.01075,0.1988,0.05407,0.9569,voi,REC_10,Birth_TPHE_C9,FALSE
NA,NA,NA,0.9570459092261375,anova,REC_10,Birth_TPHE_C9,NA
4.854,0.1828,26.56,0,log_alpha,REC_10,Birth_TPHE_C10,FALSE
1.567,0.4013,3.903,9.489e-5,log_beta,REC_10,Birth_TPHE_C10,FALSE
0.5289,0.4339,1.219,0.2228,MODVaginal,REC_10,Birth_TPHE_C10,FALSE
-0.005563,0.2079,-0.02675,0.9787,voi,REC_10,Birth_TPHE_C10,FALSE
NA,NA,NA,0.9786166620392996,anova,REC_10,Birth_TPHE_C10,NA
4.861,0.1637,29.7,0,log_alpha,REC_10,Birth_TPHE_C11,FALSE
1.643,0.394,4.169,3.057e-5,log_beta,REC_10,Birth_TPHE_C11,FALSE
-0.05838,0.7691,-0.0759,0.9395,MODVaginal,REC_10,Birth_TPHE_C11,FALSE
0.3092,0.3404,0.9084,0.3637,voi,REC_10,Birth_TPHE_C11,FALSE
NA,NA,NA,0.3627736450243638,anova,REC_10,Birth_TPHE_C11,NA
4.915,NaN,NaN,NaN,log_alpha,REC_10,Birth_TPHE_C12,FALSE
5.988,418.6,0.0143,0.9886,log_beta,REC_10,Birth_TPHE_C12,FALSE
0.5483,NaN,NaN,NaN,MODVaginal,REC_10,Birth_TPHE_C12,FALSE
0.3866,28.3,0.01366,0.9891,voi,REC_10,Birth_TPHE_C12,FALSE
NA,NA,NA,7.73836603318312e-6,anova,REC_10,Birth_TPHE_C12,NA
4.853,0.1622,29.92,0,log_alpha,REC_10,Birth_TPHE_C13,FALSE
1.6,0.4021,3.979,6.917e-5,log_beta,REC_10,Birth_TPHE_C13,FALSE
0.6037,0.3698,1.632,0.1026,MODVaginal,REC_10,Birth_TPHE_C13,FALSE
-0.08159,0.1649,-0.4947,0.6208,voi,REC_10,Birth_TPHE_C13,FALSE
NA,NA,NA,0.6275852176591898,anova,REC_10,Birth_TPHE_C13,NA
4.903,0.03781,129.7,0,log_alpha,REC_10,Birth_TPHE_C14,FALSE
3.343,0.5546,6.029,1.654e-9,log_beta,REC_10,Birth_TPHE_C14,FALSE
0.6752,0.09318,7.247,4.27e-13,MODVaginal,REC_10,Birth_TPHE_C14,FALSE
0.3966,0.03726,10.65,0,voi,REC_10,Birth_TPHE_C14,FALSE
NA,NA,NA,2.553942211843685e-4,anova,REC_10,Birth_TPHE_C14,NA
4.9,0.05335,91.85,0,log_alpha,REC_10,Birth_TPHE_C15,FALSE
2.835,0.5414,5.237,1.628e-7,log_beta,REC_10,Birth_TPHE_C15,FALSE
0.5721,0.1195,4.788,1.681e-6,MODVaginal,REC_10,Birth_TPHE_C15,FALSE
0.3862,0.0531,7.275,3.475e-13,voi,REC_10,Birth_TPHE_C15,FALSE
NA,NA,NA,0.001586598072340517,anova,REC_10,Birth_TPHE_C15,NA
4.911,0.06357,77.26,0,log_alpha,REC_10,Birth_TPHE_C18,FALSE
2.626,0.4877,5.384,7.287e-8,log_beta,REC_10,Birth_TPHE_C18,FALSE
0.5506,0.1397,3.94,8.153e-5,MODVaginal,REC_10,Birth_TPHE_C18,FALSE
0.3747,0.06193,6.05,1.449e-9,voi,REC_10,Birth_TPHE_C18,FALSE
NA,NA,NA,0.0032610716674627005,anova,REC_10,Birth_TPHE_C18,NA
4.902,0.06614,74.12,0,log_alpha,REC_10,Birth_TPHE_C21,FALSE
2.653,0.4851,5.469,4.529e-8,log_beta,REC_10,Birth_TPHE_C21,FALSE
0.4172,0.1353,3.084,0.002046,MODVaginal,REC_10,Birth_TPHE_C21,FALSE
0.3872,0.06455,5.999,1.986e-9,voi,REC_10,Birth_TPHE_C21,FALSE
NA,NA,NA,0.002433139902009218,anova,REC_10,Birth_TPHE_C21,NA
4.845,0.1729,28.01,0,log_alpha,REC_10,Birth_TPHE_C22,FALSE
1.574,0.4009,3.926,8.642e-5,log_beta,REC_10,Birth_TPHE_C22,FALSE
0.5633,0.3971,1.419,0.156,MODVaginal,REC_10,Birth_TPHE_C22,FALSE
0.03033,0.199,0.1524,0.8789,voi,REC_10,Birth_TPHE_C22,FALSE
NA,NA,NA,0.8804367833364662,anova,REC_10,Birth_TPHE_C22,NA
4.901,0.1811,27.06,0,log_alpha,REC_10,Birth_TPHE_C24,FALSE
1.583,0.3822,4.143,3.434e-5,log_beta,REC_10,Birth_TPHE_C24,FALSE
0.4205,0.3903,1.078,0.2812,MODVaginal,REC_10,Birth_TPHE_C24,FALSE
0.1378,0.2097,0.657,0.5112,voi,REC_10,Birth_TPHE_C24,FALSE
NA,NA,NA,0.519611933073691,anova,REC_10,Birth_TPHE_C24,NA
4.909,0.0964,50.93,0,log_alpha,REC_10,Birth_TPHE_C25,FALSE
2.225,0.4182,5.32,1.04e-7,log_beta,REC_10,Birth_TPHE_C25,FALSE
0.5703,0.196,2.91,0.003612,MODVaginal,REC_10,Birth_TPHE_C25,FALSE
-0.3778,0.1121,-3.37,7.527e-4,voi,REC_10,Birth_TPHE_C25,FALSE
NA,NA,NA,0.012254109947275826,anova,REC_10,Birth_TPHE_C25,NA
4.935,0.1274,38.73,0,log_alpha,REC_10,Birth_TPHE_C26,FALSE
1.877,0.4059,4.626,3.736e-6,log_beta,REC_10,Birth_TPHE_C26,FALSE
0.3608,0.2728,1.322,0.186,MODVaginal,REC_10,Birth_TPHE_C26,FALSE
0.2878,0.1387,2.074,0.03805,voi,REC_10,Birth_TPHE_C26,FALSE
NA,NA,NA,0.09201603490270371,anova,REC_10,Birth_TPHE_C26,NA
4.833,0.1432,33.76,0,log_alpha,REC_10,Birth_TPHE_C27,FALSE
1.729,0.4136,4.18,2.913e-5,log_beta,REC_10,Birth_TPHE_C27,FALSE
0.4496,0.3223,1.395,0.163,MODVaginal,REC_10,Birth_TPHE_C27,FALSE
0.1864,0.1543,1.208,0.2271,voi,REC_10,Birth_TPHE_C27,FALSE
NA,NA,NA,0.24783852182755683,anova,REC_10,Birth_TPHE_C27,NA
4.911,0.1926,25.5,0,log_alpha,REC_10,Discharge_TPHE_C1,FALSE
1.6,0.3924,4.077,4.56e-5,log_beta,REC_10,Discharge_TPHE_C1,FALSE
0.3222,0.4954,0.6503,0.5155,MODVaginal,REC_10,Discharge_TPHE_C1,FALSE
-0.1544,0.2498,-0.6179,0.5367,voi,REC_10,Discharge_TPHE_C1,FALSE
NA,NA,NA,0.539303324118751,anova,REC_10,Discharge_TPHE_C1,NA
4.922,0.1261,39.02,0,log_alpha,REC_10,Discharge_TPHE_C2,FALSE
1.89,0.4045,4.671,3e-6,log_beta,REC_10,Discharge_TPHE_C2,FALSE
0.5949,0.2769,2.149,0.03166,MODVaginal,REC_10,Discharge_TPHE_C2,FALSE
0.3109,0.1365,2.278,0.02271,voi,REC_10,Discharge_TPHE_C2,FALSE
NA,NA,NA,0.08196750622210858,anova,REC_10,Discharge_TPHE_C2,NA
4.859,NaN,NaN,NaN,log_alpha,REC_10,Discharge_TPHE_C3,FALSE
6.62,333,0.01988,0.9841,log_beta,REC_10,Discharge_TPHE_C3,FALSE
0.9147,NaN,NaN,NaN,MODVaginal,REC_10,Discharge_TPHE_C3,FALSE
0.4808,37.72,0.01275,0.9898,voi,REC_10,Discharge_TPHE_C3,FALSE
NA,NA,NA,7.738366021858845e-6,anova,REC_10,Discharge_TPHE_C3,NA
4.883,0.1924,25.38,0,log_alpha,REC_10,Discharge_TPHE_C4,FALSE
1.564,0.389,4.022,5.77e-5,log_beta,REC_10,Discharge_TPHE_C4,FALSE
0.4003,0.5267,0.7599,0.4473,MODVaginal,REC_10,Discharge_TPHE_C4,FALSE
-0.08935,0.2535,-0.3525,0.7245,voi,REC_10,Discharge_TPHE_C4,FALSE
NA,NA,NA,0.7216345841405145,anova,REC_10,Discharge_TPHE_C4,NA
4.891,0.07894,61.96,0,log_alpha,REC_10,Discharge_TPHE_C6,FALSE
2.425,0.4639,5.227,1.721e-7,log_beta,REC_10,Discharge_TPHE_C6,FALSE
0.7308,0.182,4.016,5.922e-5,MODVaginal,REC_10,Discharge_TPHE_C6,FALSE
0.3938,0.08292,4.749,2.043e-6,voi,REC_10,Discharge_TPHE_C6,FALSE
NA,NA,NA,0.006831991776235391,anova,REC_10,Discharge_TPHE_C6,NA
4.925,0.1663,29.61,0,log_alpha,REC_10,Discharge_TPHE_C8,FALSE
1.647,0.3885,4.24,2.236e-5,log_beta,REC_10,Discharge_TPHE_C8,FALSE
0.2578,0.409,0.6302,0.5286,MODVaginal,REC_10,Discharge_TPHE_C8,FALSE
-0.2185,0.206,-1.061,0.2888,voi,REC_10,Discharge_TPHE_C8,FALSE
NA,NA,NA,0.3381084202017107,anova,REC_10,Discharge_TPHE_C8,NA
4.875,0.1923,25.36,0,log_alpha,REC_10,Discharge_TPHE_C9,FALSE
1.562,0.3918,3.987,6.695e-5,log_beta,REC_10,Discharge_TPHE_C9,FALSE
0.4507,0.4837,0.9318,0.3514,MODVaginal,REC_10,Discharge_TPHE_C9,FALSE
-0.06352,0.2399,-0.2647,0.7912,voi,REC_10,Discharge_TPHE_C9,FALSE
NA,NA,NA,0.7883599875236552,anova,REC_10,Discharge_TPHE_C9,NA
4.875,0.1912,25.49,0,log_alpha,REC_10,Discharge_TPHE_C10,FALSE
1.562,0.3918,3.986,6.729e-5,log_beta,REC_10,Discharge_TPHE_C10,FALSE
0.4533,0.4753,0.9537,0.3402,MODVaginal,REC_10,Discharge_TPHE_C10,FALSE
-0.06291,0.2355,-0.2671,0.7894,voi,REC_10,Discharge_TPHE_C10,FALSE
NA,NA,NA,0.7867564490884179,anova,REC_10,Discharge_TPHE_C10,NA
4.916,0.1149,42.77,0,log_alpha,REC_10,Discharge_TPHE_C11,FALSE
2.003,0.4069,4.923,8.53e-7,log_beta,REC_10,Discharge_TPHE_C11,FALSE
0.7916,0.2666,2.969,0.002989,MODVaginal,REC_10,Discharge_TPHE_C11,FALSE
0.3793,0.133,2.852,0.004341,voi,REC_10,Discharge_TPHE_C11,FALSE
NA,NA,NA,0.03981040260833246,anova,REC_10,Discharge_TPHE_C11,NA
4.907,0.04151,118.2,0,log_alpha,REC_10,Discharge_TPHE_C12,FALSE
3.122,0.5883,5.307,1.116e-7,log_beta,REC_10,Discharge_TPHE_C12,FALSE
0.6741,0.1015,6.64,3.131e-11,MODVaginal,REC_10,Discharge_TPHE_C12,FALSE
0.3932,0.04242,9.271,0,voi,REC_10,Discharge_TPHE_C12,FALSE
NA,NA,NA,6.917768401886182e-4,anova,REC_10,Discharge_TPHE_C12,NA
4.842,0.1555,31.14,0,log_alpha,REC_10,Discharge_TPHE_C13,FALSE
1.642,0.4071,4.032,5.52e-5,log_beta,REC_10,Discharge_TPHE_C13,FALSE
0.6345,0.3512,1.807,0.07084,MODVaginal,REC_10,Discharge_TPHE_C13,FALSE
-0.1227,0.1581,-0.7763,0.4376,voi,REC_10,Discharge_TPHE_C13,FALSE
NA,NA,NA,0.4483632332777989,anova,REC_10,Discharge_TPHE_C13,NA
4.898,0.0547,89.54,0,log_alpha,REC_10,Discharge_TPHE_C14,FALSE
2.902,0.49,5.921,3.198e-9,log_beta,REC_10,Discharge_TPHE_C14,FALSE
0.6314,0.1204,5.243,1.579e-7,MODVaginal,REC_10,Discharge_TPHE_C14,FALSE
0.3904,0.05242,7.447,9.57e-14,voi,REC_10,Discharge_TPHE_C14,FALSE
NA,NA,NA,0.001011142371689644,anova,REC_10,Discharge_TPHE_C14,NA
4.889,0.08499,57.52,0,log_alpha,REC_10,Discharge_TPHE_C15,FALSE
2.343,0.4561,5.138,2.771e-7,log_beta,REC_10,Discharge_TPHE_C15,FALSE
0.6202,0.1849,3.354,7.973e-4,MODVaginal,REC_10,Discharge_TPHE_C15,FALSE
0.3822,0.08845,4.321,1.553e-5,voi,REC_10,Discharge_TPHE_C15,FALSE
NA,NA,NA,0.009516757732024206,anova,REC_10,Discharge_TPHE_C15,NA
4.892,0.08089,60.47,0,log_alpha,REC_10,Discharge_TPHE_C21,FALSE
2.393,0.46,5.202,1.967e-7,log_beta,REC_10,Discharge_TPHE_C21,FALSE
0.4469,0.167,2.676,0.007451,MODVaginal,REC_10,Discharge_TPHE_C21,FALSE
0.3811,0.08216,4.638,3.514e-6,voi,REC_10,Discharge_TPHE_C21,FALSE
NA,NA,NA,0.00746341225342706,anova,REC_10,Discharge_TPHE_C21,NA
4.911,0.158,31.08,0,log_alpha,REC_10,Discharge_TPHE_C22,FALSE
1.693,0.3929,4.309,1.641e-5,log_beta,REC_10,Discharge_TPHE_C22,FALSE
0.612,0.3246,1.885,0.05942,MODVaginal,REC_10,Discharge_TPHE_C22,FALSE
-0.2106,0.1766,-1.193,0.2331,voi,REC_10,Discharge_TPHE_C22,FALSE
NA,NA,NA,0.2600575148029962,anova,REC_10,Discharge_TPHE_C22,NA
4.907,0.1789,27.42,0,log_alpha,REC_10,Discharge_TPHE_C24,FALSE
1.595,0.3825,4.169,3.054e-5,log_beta,REC_10,Discharge_TPHE_C24,FALSE
0.5919,0.3643,1.625,0.1042,MODVaginal,REC_10,Discharge_TPHE_C24,FALSE
0.1617,0.219,0.7384,0.4603,voi,REC_10,Discharge_TPHE_C24,FALSE
NA,NA,NA,0.47604271737743575,anova,REC_10,Discharge_TPHE_C24,NA
4.894,0.1256,38.98,0,log_alpha,REC_10,Discharge_TPHE_C25,FALSE
1.948,0.3947,4.936,7.987e-7,log_beta,REC_10,Discharge_TPHE_C25,FALSE
0.8001,0.2751,2.908,0.003636,MODVaginal,REC_10,Discharge_TPHE_C25,FALSE
-0.3435,0.1599,-2.149,0.03166,voi,REC_10,Discharge_TPHE_C25,FALSE
NA,NA,NA,0.04799759316708785,anova,REC_10,Discharge_TPHE_C25,NA
4.925,0.1429,34.46,0,log_alpha,REC_10,Discharge_TPHE_C26,FALSE
1.779,0.3961,4.492,7.068e-6,log_beta,REC_10,Discharge_TPHE_C26,FALSE
0.4169,0.2991,1.394,0.1633,MODVaginal,REC_10,Discharge_TPHE_C26,FALSE
0.2496,0.1545,1.615,0.1063,voi,REC_10,Discharge_TPHE_C26,FALSE
NA,NA,NA,0.15215771683095514,anova,REC_10,Discharge_TPHE_C26,NA
4.845,0.1354,35.78,0,log_alpha,REC_10,Discharge_TPHE_C27,FALSE
1.821,0.4095,4.448,8.683e-6,log_beta,REC_10,Discharge_TPHE_C27,FALSE
0.5556,0.2824,1.967,0.04915,MODVaginal,REC_10,Discharge_TPHE_C27,FALSE
0.2349,0.1461,1.608,0.1079,voi,REC_10,Discharge_TPHE_C27,FALSE
NA,NA,NA,0.12491731511436877,anova,REC_10,Discharge_TPHE_C27,NA
4.769,0.05054,94.35,0,log_alpha,REC_10,OneYear_TPHE_C1,FALSE
3.086,0.7816,3.948,7.866e-5,log_beta,REC_10,OneYear_TPHE_C1,FALSE
0.7941,0.1261,6.299,2.994e-10,MODVaginal,REC_10,OneYear_TPHE_C1,FALSE
0.1046,0.06367,1.643,0.1004,voi,REC_10,OneYear_TPHE_C1,FALSE
NA,NA,NA,0.2109387802081616,anova,REC_10,OneYear_TPHE_C1,NA
4.726,NaN,NaN,NaN,log_alpha,REC_10,OneYear_TPHE_C2,FALSE
6.375,708.3,0.009,0.9928,log_beta,REC_10,OneYear_TPHE_C2,FALSE
0.7065,56.67,0.01247,0.9901,MODVaginal,REC_10,OneYear_TPHE_C2,FALSE
-0.2056,198.3,-0.001037,0.9992,voi,REC_10,OneYear_TPHE_C2,FALSE
NA,NA,NA,0.005771112838285797,anova,REC_10,OneYear_TPHE_C2,NA
4.685,44.63,0.105,0.9164,log_alpha,REC_10,OneYear_TPHE_C3,FALSE
6.017,NaN,NaN,NaN,log_beta,REC_10,OneYear_TPHE_C3,FALSE
0.9325,105.5,0.008841,0.9929,MODVaginal,REC_10,OneYear_TPHE_C3,FALSE
0.2169,159.9,0.001357,0.9989,voi,REC_10,OneYear_TPHE_C3,FALSE
NA,NA,NA,0.005771112857377747,anova,REC_10,OneYear_TPHE_C3,NA
4.712,NaN,NaN,NaN,log_alpha,REC_10,OneYear_TPHE_C4,FALSE
6.053,NaN,NaN,NaN,log_beta,REC_10,OneYear_TPHE_C4,FALSE
1.235,NaN,NaN,NaN,MODVaginal,REC_10,OneYear_TPHE_C4,FALSE
0.3301,NaN,NaN,NaN,voi,REC_10,OneYear_TPHE_C4,FALSE
NA,NA,NA,0.005771112837615999,anova,REC_10,OneYear_TPHE_C4,NA
4.733,NaN,NaN,NaN,log_alpha,REC_10,OneYear_TPHE_C5,FALSE
5.577,547.5,0.01019,0.9919,log_beta,REC_10,OneYear_TPHE_C5,FALSE
0.7415,NaN,NaN,NaN,MODVaginal,REC_10,OneYear_TPHE_C5,FALSE
-0.2016,195,-0.001034,0.9992,voi,REC_10,OneYear_TPHE_C5,FALSE
NA,NA,NA,0.005771112924971344,anova,REC_10,OneYear_TPHE_C5,NA
4.727,150.4,0.03143,0.9749,log_alpha,REC_10,OneYear_TPHE_C8,FALSE
5.784,NaN,NaN,NaN,log_beta,REC_10,OneYear_TPHE_C8,FALSE
1.024,NaN,NaN,NaN,MODVaginal,REC_10,OneYear_TPHE_C8,FALSE
0.2287,NaN,NaN,NaN,voi,REC_10,OneYear_TPHE_C8,FALSE
NA,NA,NA,0.005771112839396686,anova,REC_10,OneYear_TPHE_C8,NA
4.709,115.4,0.04081,0.9674,log_alpha,REC_10,OneYear_TPHE_C9,FALSE
5.686,547,0.01039,0.9917,log_beta,REC_10,OneYear_TPHE_C9,FALSE
1.071,5.431,0.1973,0.8436,MODVaginal,REC_10,OneYear_TPHE_C9,FALSE
0.2698,NaN,NaN,NaN,voi,REC_10,OneYear_TPHE_C9,FALSE
NA,NA,NA,0.005771112847880455,anova,REC_10,OneYear_TPHE_C9,NA
4.719,NaN,NaN,NaN,log_alpha,REC_10,OneYear_TPHE_C10,FALSE
5.907,NaN,NaN,NaN,log_beta,REC_10,OneYear_TPHE_C10,FALSE
1.041,NaN,NaN,NaN,MODVaginal,REC_10,OneYear_TPHE_C10,FALSE
0.2871,NaN,NaN,NaN,voi,REC_10,OneYear_TPHE_C10,FALSE
NA,NA,NA,0.005771112837984149,anova,REC_10,OneYear_TPHE_C10,NA
4.768,0.05111,93.29,0,log_alpha,REC_10,OneYear_TPHE_C12,FALSE
3.072,0.7755,3.961,7.453e-5,log_beta,REC_10,OneYear_TPHE_C12,FALSE
-0.08619,0.4873,-0.1769,0.8596,MODVaginal,REC_10,OneYear_TPHE_C12,FALSE
0.3947,0.245,1.611,0.1072,voi,REC_10,OneYear_TPHE_C12,FALSE
NA,NA,NA,0.21723304677340483,anova,REC_10,OneYear_TPHE_C12,NA
4.736,NaN,NaN,NaN,log_alpha,REC_10,OneYear_TPHE_C13,FALSE
6.386,423.6,0.01507,0.988,log_beta,REC_10,OneYear_TPHE_C13,FALSE
0.8006,NaN,NaN,NaN,MODVaginal,REC_10,OneYear_TPHE_C13,FALSE
-0.1114,NaN,NaN,NaN,voi,REC_10,OneYear_TPHE_C13,FALSE
NA,NA,NA,0.005771112869350725,anova,REC_10,OneYear_TPHE_C13,NA
4.761,127.1,0.03745,0.9701,log_alpha,REC_10,OneYear_TPHE_C14,FALSE
6.174,547.9,0.01127,0.991,log_beta,REC_10,OneYear_TPHE_C14,FALSE
1.109,522.5,0.002123,0.9983,MODVaginal,REC_10,OneYear_TPHE_C14,FALSE
-0.2817,423.5,-6.652e-4,0.9995,voi,REC_10,OneYear_TPHE_C14,FALSE
NA,NA,NA,0.005771112868960815,anova,REC_10,OneYear_TPHE_C14,NA
4.757,0.0752,63.26,0,log_alpha,REC_10,OneYear_TPHE_C15,FALSE
2.633,0.5382,4.891,1.002e-6,log_beta,REC_10,OneYear_TPHE_C15,FALSE
0.7027,0.1583,4.438,9.083e-6,MODVaginal,REC_10,OneYear_TPHE_C15,FALSE
-0.006855,0.09666,-0.07091,0.9435,voi,REC_10,OneYear_TPHE_C15,FALSE
NA,NA,NA,0.9434923592965053,anova,REC_10,OneYear_TPHE_C15,NA
4.718,180.5,0.02613,0.9792,log_alpha,REC_10,OneYear_TPHE_C17,FALSE
5.92,NaN,NaN,NaN,log_beta,REC_10,OneYear_TPHE_C17,FALSE
-1.032,NaN,NaN,NaN,MODVaginal,REC_10,OneYear_TPHE_C17,FALSE
0.9242,NaN,NaN,NaN,voi,REC_10,OneYear_TPHE_C17,FALSE
NA,NA,NA,0.005771112838724002,anova,REC_10,OneYear_TPHE_C17,NA
4.771,0.04607,103.6,0,log_alpha,REC_10,OneYear_TPHE_C21,FALSE
3.205,0.829,3.867,1.104e-4,log_beta,REC_10,OneYear_TPHE_C21,FALSE
0.2489,0.2422,1.028,0.3042,MODVaginal,REC_10,OneYear_TPHE_C21,FALSE
0.2343,0.1232,1.902,0.05713,voi,REC_10,OneYear_TPHE_C21,FALSE
NA,NA,NA,0.1676097275232339,anova,REC_10,OneYear_TPHE_C21,NA
4.757,0.07469,63.69,0,log_alpha,REC_10,OneYear_TPHE_C22,FALSE
2.639,0.5402,4.885,1.037e-6,log_beta,REC_10,OneYear_TPHE_C22,FALSE
0.6824,0.1739,3.923,8.732e-5,MODVaginal,REC_10,OneYear_TPHE_C22,FALSE
-0.01747,0.1019,-0.1715,0.8639,voi,REC_10,OneYear_TPHE_C22,FALSE
NA,NA,NA,0.8645382359331676,anova,REC_10,OneYear_TPHE_C22,NA
4.767,51.24,0.09303,0.9259,log_alpha,REC_10,OneYear_TPHE_C23,FALSE
5.584,NaN,NaN,NaN,log_beta,REC_10,OneYear_TPHE_C23,FALSE
0.3955,NaN,NaN,NaN,MODVaginal,REC_10,OneYear_TPHE_C23,FALSE
0.2307,NaN,NaN,NaN,voi,REC_10,OneYear_TPHE_C23,FALSE
NA,NA,NA,0.005771112923042554,anova,REC_10,OneYear_TPHE_C23,NA
4.717,NaN,NaN,NaN,log_alpha,REC_10,OneYear_TPHE_C24,FALSE
5.61,666.3,0.008419,0.9933,log_beta,REC_10,OneYear_TPHE_C24,FALSE
0.6171,NaN,NaN,NaN,MODVaginal,REC_10,OneYear_TPHE_C24,FALSE
-0.2146,NaN,NaN,NaN,voi,REC_10,OneYear_TPHE_C24,FALSE
NA,NA,NA,0.005771112884826235,anova,REC_10,OneYear_TPHE_C24,NA
4.767,NaN,NaN,NaN,log_alpha,REC_10,OneYear_TPHE_C25,FALSE
5.577,335.2,0.01664,0.9867,log_beta,REC_10,OneYear_TPHE_C25,FALSE
0.8822,NaN,NaN,NaN,MODVaginal,REC_10,OneYear_TPHE_C25,FALSE
-0.2059,NaN,NaN,NaN,voi,REC_10,OneYear_TPHE_C25,FALSE
NA,NA,NA,0.005771112926958644,anova,REC_10,OneYear_TPHE_C25,NA
4.757,0.07176,66.29,0,log_alpha,REC_10,OneYear_TPHE_C26,FALSE
2.676,0.5581,4.795,1.623e-6,log_beta,REC_10,OneYear_TPHE_C26,FALSE
0.6751,0.1516,4.454,8.427e-6,MODVaginal,REC_10,OneYear_TPHE_C26,FALSE
0.03874,0.09078,0.4267,0.6696,voi,REC_10,OneYear_TPHE_C26,FALSE
NA,NA,NA,0.6802148487012502,anova,REC_10,OneYear_TPHE_C26,NA
4.768,NaN,NaN,NaN,log_alpha,REC_10,OneYear_TPHE_C27,FALSE
5.579,388.3,0.01437,0.9885,log_beta,REC_10,OneYear_TPHE_C27,FALSE
-0.03963,NaN,NaN,NaN,MODVaginal,REC_10,OneYear_TPHE_C27,FALSE
0.4048,NaN,NaN,NaN,voi,REC_10,OneYear_TPHE_C27,FALSE
NA,NA,NA,0.005771112927891786,anova,REC_10,OneYear_TPHE_C27,NA
4.862,0.1349,36.04,0,log_alpha,REC_10,Birth_TPHE_CD8_C2,FALSE
1.873,0.4027,4.65,3.32e-6,log_beta,REC_10,Birth_TPHE_CD8_C2,FALSE
0.1376,0.3826,0.3596,0.7192,MODVaginal,REC_10,Birth_TPHE_CD8_C2,FALSE
0.3192,0.1818,1.756,0.07906,voi,REC_10,Birth_TPHE_CD8_C2,FALSE
NA,NA,NA,0.08347478515311912,anova,REC_10,Birth_TPHE_CD8_C2,NA
4.845,0.174,27.84,0,log_alpha,REC_10,Birth_TPHE_CD8_C3,FALSE
1.578,0.4057,3.889,1.007e-4,log_beta,REC_10,Birth_TPHE_CD8_C3,FALSE
0.5265,0.3599,1.463,0.1435,MODVaginal,REC_10,Birth_TPHE_CD8_C3,FALSE
0.0264,0.1863,0.1417,0.8873,voi,REC_10,Birth_TPHE_CD8_C3,FALSE
NA,NA,NA,0.8883096415818544,anova,REC_10,Birth_TPHE_CD8_C3,NA
4.835,0.1639,29.49,0,log_alpha,REC_10,Birth_TPHE_CD8_C5,FALSE
1.605,0.41,3.916,9.005e-5,log_beta,REC_10,Birth_TPHE_CD8_C5,FALSE
0.5976,0.3696,1.617,0.1059,MODVaginal,REC_10,Birth_TPHE_CD8_C5,FALSE
0.07277,0.1672,0.4352,0.6634,voi,REC_10,Birth_TPHE_CD8_C5,FALSE
NA,NA,NA,0.6713554835471823,anova,REC_10,Birth_TPHE_CD8_C5,NA
4.906,0.05933,82.69,0,log_alpha,REC_10,Birth_TPHE_CD8_C8,FALSE
2.697,0.512,5.268,1.378e-7,log_beta,REC_10,Birth_TPHE_CD8_C8,FALSE
0.3819,0.128,2.983,0.002851,MODVaginal,REC_10,Birth_TPHE_CD8_C8,FALSE
0.3996,0.0661,6.045,1.494e-9,voi,REC_10,Birth_TPHE_CD8_C8,FALSE
NA,NA,NA,0.0024220208057782466,anova,REC_10,Birth_TPHE_CD8_C8,NA
4.893,0.1259,38.87,0,log_alpha,REC_10,Birth_TPHE_CD8_C9,FALSE
1.94,0.4028,4.816,1.467e-6,log_beta,REC_10,Birth_TPHE_CD8_C9,FALSE
0.8284,0.316,2.622,0.008747,MODVaginal,REC_10,Birth_TPHE_CD8_C9,FALSE
0.3699,0.1546,2.393,0.01673,voi,REC_10,Birth_TPHE_CD8_C9,FALSE
NA,NA,NA,0.056165152462465784,anova,REC_10,Birth_TPHE_CD8_C9,NA
4.93,0.099,49.8,0,log_alpha,REC_10,Birth_TPHE_CD8_C10,FALSE
2.133,0.4259,5.008,5.505e-7,log_beta,REC_10,Birth_TPHE_CD8_C10,FALSE
