estimate,std.error,statistic,p.value,term,response,voi,produced_warning
-2.545,1.09,-2.335,0.01956,voiICS_7,NAS_3,ICS_IST_Birth,FALSE
NA,NA,NA,0.0175946360312792,anova,NAS_3,ICS_IST_Birth,NA
3.485,0.2359,14.78,0,log_alpha,NAS_3,ICS_IST_Disch,FALSE
0.7266,0.2246,3.236,0.001213,log_beta,NAS_3,ICS_IST_Disch,FALSE
-0.9323,0.501,-1.861,0.06277,MODVaginal,NAS_3,ICS_IST_Disch,FALSE
-0.001963,0.0536,-0.03662,0.9708,gaBirth,NAS_3,ICS_IST_Disch,FALSE
0.4996,0.8236,0.6066,0.5441,voiICS_2,NAS_3,ICS_IST_Disch,FALSE
0.9134,1.013,0.9018,0.3672,voiICS_3,NAS_3,ICS_IST_Disch,FALSE
1.16,1.055,1.1,0.2714,voiICS_5,NAS_3,ICS_IST_Disch,FALSE
0.6534,0.7156,0.9131,0.3612,voiICS_6,NAS_3,ICS_IST_Disch,FALSE
-1.121,1.596,-0.7023,0.4825,voiICS_7,NAS_3,ICS_IST_Disch,FALSE
NA,NA,NA,0.6403151271989516,anova,NAS_3,ICS_IST_Disch,NA
3.31,0.2618,12.64,0,log_alpha,NAS_3,ICS_IST_1YR,FALSE
0.6537,0.2299,2.843,0.004466,log_beta,NAS_3,ICS_IST_1YR,FALSE
-0.6867,0.4972,-1.381,0.1673,MODVaginal,NAS_3,ICS_IST_1YR,FALSE
0.02947,0.05578,0.5283,0.5973,gaBirth,NAS_3,ICS_IST_1YR,FALSE
1.582,1.094,1.446,0.1481,voiICS_8,NAS_3,ICS_IST_1YR,FALSE
NA,NA,NA,0.10850525996866911,anova,NAS_3,ICS_IST_1YR,NA
5.378,0.08494,63.31,0,log_alpha,NAS_10,TPHE_IST_Birth,FALSE
1.502,0.1848,8.128,4.441e-16,log_beta,NAS_10,TPHE_IST_Birth,FALSE
-0.1037,0.1997,-0.5194,0.6035,MODVaginal,NAS_10,TPHE_IST_Birth,FALSE
-0.0165,0.03205,-0.5147,0.6068,gaBirth,NAS_10,TPHE_IST_Birth,FALSE
0.2728,0.2276,1.199,0.2307,voiTPHE_2,NAS_10,TPHE_IST_Birth,FALSE
-8.896e-4,0.3012,-0.002954,0.9976,voiTPHE_3,NAS_10,TPHE_IST_Birth,FALSE
0.1836,0.3595,0.5108,0.6095,voiTPHE_4,NAS_10,TPHE_IST_Birth,FALSE
-0.2099,0.3001,-0.6993,0.4844,voiTPHE_5,NAS_10,TPHE_IST_Birth,FALSE
NA,NA,NA,0.45703493689500596,anova,NAS_10,TPHE_IST_Birth,NA
5.408,0.0753,71.81,0,log_alpha,NAS_10,TPHE_IST_Disch,FALSE
1.551,0.1703,9.104,0,log_beta,NAS_10,TPHE_IST_Disch,FALSE
-0.1721,0.1889,-0.9111,0.3622,MODVaginal,NAS_10,TPHE_IST_Disch,FALSE
-0.0119,0.01438,-0.8278,0.4078,gaBirth,NAS_10,TPHE_IST_Disch,FALSE
-0.1229,0.2826,-0.435,0.6635,voiTPHE_2,NAS_10,TPHE_IST_Disch,FALSE
-0.3467,0.26,-1.334,0.1824,voiTPHE_3,NAS_10,TPHE_IST_Disch,FALSE
-0.07381,0.3538,-0.2086,0.8347,voiTPHE_4,NAS_10,TPHE_IST_Disch,FALSE
-0.4449,0.2505,-1.776,0.07575,voiTPHE_5,NAS_10,TPHE_IST_Disch,FALSE
NA,NA,NA,0.2729944698336364,anova,NAS_10,TPHE_IST_Disch,NA
5.333,0.07038,75.78,0,log_alpha,NAS_10,TPHE_IST_1YR,FALSE
1.662,0.1711,9.714,0,log_beta,NAS_10,TPHE_IST_1YR,FALSE
-0.2175,0.1483,-1.467,0.1424,MODVaginal,NAS_10,TPHE_IST_1YR,FALSE
-0.02474,0.01379,-1.794,0.07286,gaBirth,NAS_10,TPHE_IST_1YR,FALSE
-0.372,0.2981,-1.248,0.2121,voiTPHE_6,NAS_10,TPHE_IST_1YR,FALSE
0.4425,0.2261,1.957,0.05035,voiTPHE_7,NAS_10,TPHE_IST_1YR,FALSE
NA,NA,NA,0.004428599834977676,anova,NAS_10,TPHE_IST_1YR,NA
5.383,0.0916,58.76,0,log_alpha,NAS_10,Birth_TPHE_C1,FALSE
1.422,0.1834,7.755,8.882e-15,log_beta,NAS_10,Birth_TPHE_C1,FALSE
-0.06868,0.2,-0.3435,0.7312,MODVaginal,NAS_10,Birth_TPHE_C1,FALSE
-0.01079,0.02937,-0.3672,0.7134,gaBirth,NAS_10,Birth_TPHE_C1,FALSE
-0.05368,0.09865,-0.5442,0.5863,voi,NAS_10,Birth_TPHE_C1,FALSE
NA,NA,NA,0.5966066362672409,anova,NAS_10,Birth_TPHE_C1,NA
5.385,0.08709,61.83,0,log_alpha,NAS_10,Birth_TPHE_C2,FALSE
1.467,0.1838,7.98,1.554e-15,log_beta,NAS_10,Birth_TPHE_C2,FALSE
0.1421,0.2109,0.6736,0.5005,MODVaginal,NAS_10,Birth_TPHE_C2,FALSE
-0.05585,0.03763,-1.484,0.1377,gaBirth,NAS_10,Birth_TPHE_C2,FALSE
-0.2076,0.1405,-1.477,0.1396,voi,NAS_10,Birth_TPHE_C2,FALSE
NA,NA,NA,0.1556807778622864,anova,NAS_10,Birth_TPHE_C2,NA
5.388,0.08949,60.21,0,log_alpha,NAS_10,Birth_TPHE_C3,FALSE
1.442,0.1848,7.803,5.995e-15,log_beta,NAS_10,Birth_TPHE_C3,FALSE
-0.06848,0.1842,-0.3717,0.7101,MODVaginal,NAS_10,Birth_TPHE_C3,FALSE
-0.009987,0.02814,-0.3549,0.7227,gaBirth,NAS_10,Birth_TPHE_C3,FALSE
-0.08525,0.08872,-0.9609,0.3366,voi,NAS_10,Birth_TPHE_C3,FALSE
NA,NA,NA,0.35578681425853464,anova,NAS_10,Birth_TPHE_C3,NA
5.372,0.09005,59.66,0,log_alpha,NAS_10,Birth_TPHE_C4,FALSE
1.446,0.1812,7.98,1.554e-15,log_beta,NAS_10,Birth_TPHE_C4,FALSE
-0.03063,0.1806,-0.1696,0.8653,MODVaginal,NAS_10,Birth_TPHE_C4,FALSE
-0.01312,0.02868,-0.4575,0.6473,gaBirth,NAS_10,Birth_TPHE_C4,FALSE
-0.1265,0.09355,-1.352,0.1764,voi,NAS_10,Birth_TPHE_C4,FALSE
NA,NA,NA,0.18484722342835058,anova,NAS_10,Birth_TPHE_C4,NA
5.386,0.09118,59.07,0,log_alpha,NAS_10,Birth_TPHE_C5,FALSE
1.432,0.1817,7.88,3.331e-15,log_beta,NAS_10,Birth_TPHE_C5,FALSE
0.1149,0.2369,0.485,0.6277,MODVaginal,NAS_10,Birth_TPHE_C5,FALSE
-0.03753,0.03461,-1.084,0.2782,gaBirth,NAS_10,Birth_TPHE_C5,FALSE
-0.1313,0.1336,-0.9823,0.3259,voi,NAS_10,Birth_TPHE_C5,FALSE
NA,NA,NA,0.34734610906230035,anova,NAS_10,Birth_TPHE_C5,NA
5.364,0.09167,58.51,0,log_alpha,NAS_10,Birth_TPHE_C6,FALSE
1.442,0.1808,7.974,1.554e-15,log_beta,NAS_10,Birth_TPHE_C6,FALSE
-0.09224,0.1919,-0.4808,0.6307,MODVaginal,NAS_10,Birth_TPHE_C6,FALSE
0.02297,0.04091,0.5613,0.5746,gaBirth,NAS_10,Birth_TPHE_C6,FALSE
0.1746,0.1364,1.28,0.2006,voi,NAS_10,Birth_TPHE_C6,FALSE
NA,NA,NA,0.20708719240661566,anova,NAS_10,Birth_TPHE_C6,NA
5.372,0.08568,62.7,0,log_alpha,NAS_10,Birth_TPHE_C8,FALSE
1.494,0.1821,8.205,2.22e-16,log_beta,NAS_10,Birth_TPHE_C8,FALSE
-0.1313,0.1805,-0.7273,0.467,MODVaginal,NAS_10,Birth_TPHE_C8,FALSE
0.011,0.03078,0.3574,0.7208,gaBirth,NAS_10,Birth_TPHE_C8,FALSE
-0.2011,0.1006,-1.998,0.04577,voi,NAS_10,Birth_TPHE_C8,FALSE
NA,NA,NA,0.05449918397692377,anova,NAS_10,Birth_TPHE_C8,NA
5.382,0.09139,58.89,0,log_alpha,NAS_10,Birth_TPHE_C9,FALSE
1.423,0.1833,7.762,8.438e-15,log_beta,NAS_10,Birth_TPHE_C9,FALSE
-0.06444,0.1955,-0.3296,0.7417,MODVaginal,NAS_10,Birth_TPHE_C9,FALSE
-0.01059,0.02942,-0.3599,0.7189,gaBirth,NAS_10,Birth_TPHE_C9,FALSE
-0.0552,0.0982,-0.5622,0.574,voi,NAS_10,Birth_TPHE_C9,FALSE
NA,NA,NA,0.5808484071914861,anova,NAS_10,Birth_TPHE_C9,NA
5.385,0.08813,61.1,0,log_alpha,NAS_10,Birth_TPHE_C10,FALSE
1.456,0.1842,7.903,2.665e-15,log_beta,NAS_10,Birth_TPHE_C10,FALSE
-0.1122,0.1899,-0.5905,0.5549,MODVaginal,NAS_10,Birth_TPHE_C10,FALSE
-0.004554,0.0285,-0.1598,0.873,gaBirth,NAS_10,Birth_TPHE_C10,FALSE
-0.1148,0.08927,-1.286,0.1985,voi,NAS_10,Birth_TPHE_C10,FALSE
NA,NA,NA,0.216108407649114,anova,NAS_10,Birth_TPHE_C10,NA
5.365,0.09219,58.19,0,log_alpha,NAS_10,Birth_TPHE_C11,FALSE
1.432,0.182,7.869,3.553e-15,log_beta,NAS_10,Birth_TPHE_C11,FALSE
-0.06474,0.1877,-0.3449,0.7302,MODVaginal,NAS_10,Birth_TPHE_C11,FALSE
-0.01,0.02791,-0.3584,0.7201,gaBirth,NAS_10,Birth_TPHE_C11,FALSE
0.09028,0.09362,0.9644,0.3349,voi,NAS_10,Birth_TPHE_C11,FALSE
NA,NA,NA,0.3423955047102567,anova,NAS_10,Birth_TPHE_C11,NA
5.383,0.09043,59.53,0,log_alpha,NAS_10,Birth_TPHE_C12,FALSE
1.435,0.1813,7.914,2.442e-15,log_beta,NAS_10,Birth_TPHE_C12,FALSE
0.1126,0.2174,0.5181,0.6044,MODVaginal,NAS_10,Birth_TPHE_C12,FALSE
-0.0254,0.02971,-0.8547,0.3927,gaBirth,NAS_10,Birth_TPHE_C12,FALSE
-0.1224,0.1101,-1.112,0.2662,voi,NAS_10,Birth_TPHE_C12,FALSE
NA,NA,NA,0.2843237718837818,anova,NAS_10,Birth_TPHE_C12,NA
5.37,0.07735,69.42,0,log_alpha,NAS_10,Birth_TPHE_C13,FALSE
1.58,0.1877,8.418,0,log_beta,NAS_10,Birth_TPHE_C13,FALSE
-0.1923,0.1703,-1.129,0.2589,MODVaginal,NAS_10,Birth_TPHE_C13,FALSE
-0.01735,0.02429,-0.714,0.4752,gaBirth,NAS_10,Birth_TPHE_C13,FALSE
0.2269,0.07958,2.851,0.004354,voi,NAS_10,Birth_TPHE_C13,FALSE
NA,NA,NA,0.012862450937140335,anova,NAS_10,Birth_TPHE_C13,NA
5.376,0.0938,57.31,0,log_alpha,NAS_10,Birth_TPHE_C14,FALSE
1.406,0.1808,7.777,7.55e-15,log_beta,NAS_10,Birth_TPHE_C14,FALSE
-0.007497,0.2168,-0.03459,0.9724,MODVaginal,NAS_10,Birth_TPHE_C14,FALSE
-0.01736,0.02968,-0.5849,0.5586,gaBirth,NAS_10,Birth_TPHE_C14,FALSE
0.01888,0.1059,0.1782,0.8585,voi,NAS_10,Birth_TPHE_C14,FALSE
NA,NA,NA,0.8587426467266885,anova,NAS_10,Birth_TPHE_C14,NA
5.379,0.0929,57.91,0,log_alpha,NAS_10,Birth_TPHE_C15,FALSE
1.411,0.1807,7.808,5.773e-15,log_beta,NAS_10,Birth_TPHE_C15,FALSE
0.03032,0.2175,0.1394,0.8891,MODVaginal,NAS_10,Birth_TPHE_C15,FALSE
-0.02772,0.03653,-0.7589,0.4479,gaBirth,NAS_10,Birth_TPHE_C15,FALSE
-0.06346,0.124,-0.5118,0.6088,voi,NAS_10,Birth_TPHE_C15,FALSE
NA,NA,NA,0.6075933893933436,anova,NAS_10,Birth_TPHE_C15,NA
5.381,0.0933,57.67,0,log_alpha,NAS_10,Birth_TPHE_C21,FALSE
1.408,0.1805,7.804,5.995e-15,log_beta,NAS_10,Birth_TPHE_C21,FALSE
0.0411,0.242,0.1699,0.8651,MODVaginal,NAS_10,Birth_TPHE_C21,FALSE
-0.0258,0.0363,-0.7108,0.4772,gaBirth,NAS_10,Birth_TPHE_C21,FALSE
-0.05807,0.1312,-0.4426,0.658,voi,NAS_10,Birth_TPHE_C21,FALSE
NA,NA,NA,0.6557083076190287,anova,NAS_10,Birth_TPHE_C21,NA
5.378,0.09337,57.6,0,log_alpha,NAS_10,Birth_TPHE_C22,FALSE
1.406,0.1807,7.778,7.327e-15,log_beta,NAS_10,Birth_TPHE_C22,FALSE
-0.01129,0.2036,-0.05543,0.9558,MODVaginal,NAS_10,Birth_TPHE_C22,FALSE
-0.01988,0.03516,-0.5654,0.5718,gaBirth,NAS_10,Birth_TPHE_C22,FALSE
0.02257,0.1176,0.1919,0.8478,voi,NAS_10,Birth_TPHE_C22,FALSE
NA,NA,NA,0.8472649823369723,anova,NAS_10,Birth_TPHE_C22,NA
5.374,0.09335,57.57,0,log_alpha,NAS_10,Birth_TPHE_C24,FALSE
1.412,0.181,7.802,5.995e-15,log_beta,NAS_10,Birth_TPHE_C24,FALSE
-0.02817,0.1875,-0.1502,0.8806,MODVaginal,NAS_10,Birth_TPHE_C24,FALSE
-0.002208,0.04086,-0.05403,0.9569,gaBirth,NAS_10,Birth_TPHE_C24,FALSE
0.06409,0.1396,0.4591,0.6462,voi,NAS_10,Birth_TPHE_C24,FALSE
NA,NA,NA,0.6469090315592295,anova,NAS_10,Birth_TPHE_C24,NA
5.373,0.08869,60.59,0,log_alpha,NAS_10,Birth_TPHE_C25,FALSE
1.452,0.1823,7.966,1.554e-15,log_beta,NAS_10,Birth_TPHE_C25,FALSE
-0.1155,0.1878,-0.6151,0.5385,MODVaginal,NAS_10,Birth_TPHE_C25,FALSE
-0.02187,0.02706,-0.8083,0.4189,gaBirth,NAS_10,Birth_TPHE_C25,FALSE
0.1319,0.09849,1.339,0.1805,voi,NAS_10,Birth_TPHE_C25,FALSE
NA,NA,NA,0.18928854411047102,anova,NAS_10,Birth_TPHE_C25,NA
5.375,0.09046,59.42,0,log_alpha,NAS_10,Birth_TPHE_C26,FALSE
1.435,0.181,7.926,2.22e-15,log_beta,NAS_10,Birth_TPHE_C26,FALSE
-0.09536,0.1926,-0.4952,0.6205,MODVaginal,NAS_10,Birth_TPHE_C26,FALSE
-0.02793,0.02867,-0.9742,0.3299,gaBirth,NAS_10,Birth_TPHE_C26,FALSE
-0.1312,0.1185,-1.108,0.2681,voi,NAS_10,Birth_TPHE_C26,FALSE
NA,NA,NA,0.27104549968751235,anova,NAS_10,Birth_TPHE_C26,NA
5.381,0.09242,58.22,0,log_alpha,NAS_10,Birth_TPHE_C27,FALSE
1.414,0.181,7.814,5.551e-15,log_beta,NAS_10,Birth_TPHE_C27,FALSE
0.006568,0.1949,0.0337,0.9731,MODVaginal,NAS_10,Birth_TPHE_C27,FALSE
-0.02645,0.03441,-0.7688,0.442,gaBirth,NAS_10,Birth_TPHE_C27,FALSE
-0.06351,0.1162,-0.5467,0.5846,voi,NAS_10,Birth_TPHE_C27,FALSE
NA,NA,NA,0.5855992861206832,anova,NAS_10,Birth_TPHE_C27,NA
5.408,0.07837,69,0,log_alpha,NAS_10,Discharge_TPHE_C1,FALSE
1.488,0.171,8.703,0,log_beta,NAS_10,Discharge_TPHE_C1,FALSE
-0.1661,0.1586,-1.048,0.2948,MODVaginal,NAS_10,Discharge_TPHE_C1,FALSE
-0.008938,0.01451,-0.6161,0.5379,gaBirth,NAS_10,Discharge_TPHE_C1,FALSE
-0.1062,0.07923,-1.34,0.1802,voi,NAS_10,Discharge_TPHE_C1,FALSE
NA,NA,NA,0.1942556798215398,anova,NAS_10,Discharge_TPHE_C1,NA
5.392,0.08346,64.61,0,log_alpha,NAS_10,Discharge_TPHE_C2,FALSE
1.435,0.1669,8.599,0,log_beta,NAS_10,Discharge_TPHE_C2,FALSE
-0.1668,0.1736,-0.9609,0.3366,MODVaginal,NAS_10,Discharge_TPHE_C2,FALSE
-0.01268,0.01569,-0.808,0.4191,gaBirth,NAS_10,Discharge_TPHE_C2,FALSE
0.0187,0.08972,0.2084,0.8349,voi,NAS_10,Discharge_TPHE_C2,FALSE
NA,NA,NA,0.8349554145877025,anova,NAS_10,Discharge_TPHE_C2,NA
5.414,0.07786,69.54,0,log_alpha,NAS_10,Discharge_TPHE_C3,FALSE
1.508,0.1707,8.837,0,log_beta,NAS_10,Discharge_TPHE_C3,FALSE
-0.1611,0.1579,-1.02,0.3076,MODVaginal,NAS_10,Discharge_TPHE_C3,FALSE
-0.0173,0.01387,-1.248,0.2121,gaBirth,NAS_10,Discharge_TPHE_C3,FALSE
-0.1252,0.07071,-1.771,0.0765,voi,NAS_10,Discharge_TPHE_C3,FALSE
NA,NA,NA,0.09667797206969397,anova,NAS_10,Discharge_TPHE_C3,NA
5.413,0.07533,71.87,0,log_alpha,NAS_10,Discharge_TPHE_C4,FALSE
1.532,0.1699,9.017,0,log_beta,NAS_10,Discharge_TPHE_C4,FALSE
-0.05126,0.1638,-0.313,0.7542,MODVaginal,NAS_10,Discharge_TPHE_C4,FALSE
-0.01719,0.01393,-1.234,0.2172,gaBirth,NAS_10,Discharge_TPHE_C4,FALSE
-0.1639,0.07521,-2.18,0.02929,voi,NAS_10,Discharge_TPHE_C4,FALSE
NA,NA,NA,0.03812649984896421,anova,NAS_10,Discharge_TPHE_C4,NA
5.394,0.08252,65.36,0,log_alpha,NAS_10,Discharge_TPHE_C5,FALSE
1.442,0.1683,8.573,0,log_beta,NAS_10,Discharge_TPHE_C5,FALSE
-0.1603,0.1694,-0.9459,0.3442,MODVaginal,NAS_10,Discharge_TPHE_C5,FALSE
-0.01066,0.01651,-0.6458,0.5184,gaBirth,NAS_10,Discharge_TPHE_C5,FALSE
0.03674,0.08789,0.418,0.676,voi,NAS_10,Discharge_TPHE_C5,FALSE
NA,NA,NA,0.6790762757881463,anova,NAS_10,Discharge_TPHE_C5,NA
5.392,0.08346,64.6,0,log_alpha,NAS_10,Discharge_TPHE_C6,FALSE
1.435,0.1668,8.602,0,log_beta,NAS_10,Discharge_TPHE_C6,FALSE
-0.1644,0.1721,-0.9554,0.3394,MODVaginal,NAS_10,Discharge_TPHE_C6,FALSE
-0.01202,0.0177,-0.6788,0.4973,gaBirth,NAS_10,Discharge_TPHE_C6,FALSE
0.01614,0.09328,0.1731,0.8626,voi,NAS_10,Discharge_TPHE_C6,FALSE
NA,NA,NA,0.8629305629406345,anova,NAS_10,Discharge_TPHE_C6,NA
5.415,0.07533,71.89,0,log_alpha,NAS_10,Discharge_TPHE_C8,FALSE
1.536,0.1704,9.011,0,log_beta,NAS_10,Discharge_TPHE_C8,FALSE
-0.09445,0.1582,-0.5969,0.5505,MODVaginal,NAS_10,Discharge_TPHE_C8,FALSE
-0.01162,0.01366,-0.8504,0.3951,gaBirth,NAS_10,Discharge_TPHE_C8,FALSE
-0.1518,0.07167,-2.117,0.03422,voi,NAS_10,Discharge_TPHE_C8,FALSE
NA,NA,NA,0.03916160940638713,anova,NAS_10,Discharge_TPHE_C8,NA
5.411,0.07894,68.55,0,log_alpha,NAS_10,Discharge_TPHE_C9,FALSE
1.488,0.1703,8.739,0,log_beta,NAS_10,Discharge_TPHE_C9,FALSE
-0.1298,0.161,-0.8062,0.4201,MODVaginal,NAS_10,Discharge_TPHE_C9,FALSE
-0.00898,0.01447,-0.6207,0.5348,gaBirth,NAS_10,Discharge_TPHE_C9,FALSE
-0.102,0.07308,-1.396,0.1628,voi,NAS_10,Discharge_TPHE_C9,FALSE
NA,NA,NA,0.17325649084574246,anova,NAS_10,Discharge_TPHE_C9,NA
5.419,0.07454,72.7,0,log_alpha,NAS_10,Discharge_TPHE_C10,FALSE
1.541,0.1728,8.917,0,log_beta,NAS_10,Discharge_TPHE_C10,FALSE
-0.07373,0.1567,-0.4704,0.6381,MODVaginal,NAS_10,Discharge_TPHE_C10,FALSE
-0.01228,0.01347,-0.9118,0.3619,gaBirth,NAS_10,Discharge_TPHE_C10,FALSE
-0.1506,0.07124,-2.114,0.0345,voi,NAS_10,Discharge_TPHE_C10,FALSE
NA,NA,NA,0.04655570931459141,anova,NAS_10,Discharge_TPHE_C10,NA
5.397,0.08353,64.6,0,log_alpha,NAS_10,Discharge_TPHE_C11,FALSE
1.439,0.1664,8.648,0,log_beta,NAS_10,Discharge_TPHE_C11,FALSE
-0.1654,0.1712,-0.9666,0.3338,MODVaginal,NAS_10,Discharge_TPHE_C11,FALSE
-0.01862,0.01733,-1.074,0.2827,gaBirth,NAS_10,Discharge_TPHE_C11,FALSE
-0.0487,0.08482,-0.5742,0.5659,voi,NAS_10,Discharge_TPHE_C11,FALSE
NA,NA,NA,0.565473754311079,anova,NAS_10,Discharge_TPHE_C11,NA
5.39,0.08481,63.55,0,log_alpha,NAS_10,Discharge_TPHE_C12,FALSE
1.442,0.1646,8.757,0,log_beta,NAS_10,Discharge_TPHE_C12,FALSE
-0.09423,0.1842,-0.5116,0.6089,MODVaginal,NAS_10,Discharge_TPHE_C12,FALSE
-0.02411,0.01843,-1.308,0.1909,gaBirth,NAS_10,Discharge_TPHE_C12,FALSE
-0.111,0.1196,-0.9279,0.3535,voi,NAS_10,Discharge_TPHE_C12,FALSE
NA,NA,NA,0.32361382364392977,anova,NAS_10,Discharge_TPHE_C12,NA
5.416,0.07103,76.26,0,log_alpha,NAS_10,Discharge_TPHE_C13,FALSE
1.587,0.1727,9.191,0,log_beta,NAS_10,Discharge_TPHE_C13,FALSE
-0.1067,0.1471,-0.7254,0.4682,MODVaginal,NAS_10,Discharge_TPHE_C13,FALSE
-0.02389,0.01359,-1.758,0.07869,gaBirth,NAS_10,Discharge_TPHE_C13,FALSE
0.1983,0.0707,2.805,0.005036,voi,NAS_10,Discharge_TPHE_C13,FALSE
NA,NA,NA,0.011439097089262495,anova,NAS_10,Discharge_TPHE_C13,NA
5.401,0.08218,65.72,0,log_alpha,NAS_10,Discharge_TPHE_C14,FALSE
1.454,0.1664,8.738,0,log_beta,NAS_10,Discharge_TPHE_C14,FALSE
-0.1724,0.1679,-1.027,0.3046,MODVaginal,NAS_10,Discharge_TPHE_C14,FALSE
-0.0185,0.01563,-1.184,0.2365,gaBirth,NAS_10,Discharge_TPHE_C14,FALSE
-0.08874,0.08991,-0.9869,0.3237,voi,NAS_10,Discharge_TPHE_C14,FALSE
NA,NA,NA,0.32271786728838814,anova,NAS_10,Discharge_TPHE_C14,NA
5.386,0.0859,62.7,0,log_alpha,NAS_10,Discharge_TPHE_C15,FALSE
1.432,0.165,8.683,0,log_beta,NAS_10,Discharge_TPHE_C15,FALSE
-0.1201,0.1826,-0.6579,0.5106,MODVaginal,NAS_10,Discharge_TPHE_C15,FALSE
-0.02117,0.01853,-1.142,0.2533,gaBirth,NAS_10,Discharge_TPHE_C15,FALSE
-0.07903,0.1157,-0.683,0.4946,voi,NAS_10,Discharge_TPHE_C15,FALSE
NA,NA,NA,0.459109506067091,anova,NAS_10,Discharge_TPHE_C15,NA
5.39,0.08482,63.55,0,log_alpha,NAS_10,Discharge_TPHE_C21,FALSE
1.431,0.1659,8.626,0,log_beta,NAS_10,Discharge_TPHE_C21,FALSE
-0.147,0.1772,-0.8296,0.4067,MODVaginal,NAS_10,Discharge_TPHE_C21,FALSE
-0.02026,0.02055,-0.9858,0.3242,gaBirth,NAS_10,Discharge_TPHE_C21,FALSE
-0.05002,0.1042,-0.48,0.6312,voi,NAS_10,Discharge_TPHE_C21,FALSE
NA,NA,NA,0.625749045311714,anova,NAS_10,Discharge_TPHE_C21,NA
5.391,0.08387,64.28,0,log_alpha,NAS_10,Discharge_TPHE_C22,FALSE
1.433,0.1664,8.609,0,log_beta,NAS_10,Discharge_TPHE_C22,FALSE
-0.1626,0.1718,-0.9461,0.3441,MODVaginal,NAS_10,Discharge_TPHE_C22,FALSE
-0.01593,0.0184,-0.8656,0.3867,gaBirth,NAS_10,Discharge_TPHE_C22,FALSE
0.02267,0.1003,0.2262,0.8211,voi,NAS_10,Discharge_TPHE_C22,FALSE
NA,NA,NA,0.8202452996660874,anova,NAS_10,Discharge_TPHE_C22,NA
5.392,0.08224,65.57,0,log_alpha,NAS_10,Discharge_TPHE_C24,FALSE
1.447,0.1688,8.572,0,log_beta,NAS_10,Discharge_TPHE_C24,FALSE
-0.1393,0.1742,-0.7995,0.424,MODVaginal,NAS_10,Discharge_TPHE_C24,FALSE
-0.006483,0.01963,-0.3303,0.7411,gaBirth,NAS_10,Discharge_TPHE_C24,FALSE
0.062,0.1118,0.5544,0.5793,voi,NAS_10,Discharge_TPHE_C24,FALSE
NA,NA,NA,0.5870628083865252,anova,NAS_10,Discharge_TPHE_C24,NA
5.408,0.07674,70.47,0,log_alpha,NAS_10,Discharge_TPHE_C25,FALSE
1.516,0.17,8.917,0,log_beta,NAS_10,Discharge_TPHE_C25,FALSE
-0.2142,0.158,-1.356,0.1752,MODVaginal,NAS_10,Discharge_TPHE_C25,FALSE
-0.02028,0.01455,-1.394,0.1634,gaBirth,NAS_10,Discharge_TPHE_C25,FALSE
0.1579,0.08276,1.908,0.05643,voi,NAS_10,Discharge_TPHE_C25,FALSE
NA,NA,NA,0.06292514585034936,anova,NAS_10,Discharge_TPHE_C25,NA
5.39,0.08273,65.16,0,log_alpha,NAS_10,Discharge_TPHE_C26,FALSE
1.445,0.1667,8.664,0,log_beta,NAS_10,Discharge_TPHE_C26,FALSE
-0.2319,0.1898,-1.222,0.2217,MODVaginal,NAS_10,Discharge_TPHE_C26,FALSE
-0.01873,0.01648,-1.137,0.2556,gaBirth,NAS_10,Discharge_TPHE_C26,FALSE
-0.08413,0.1071,-0.7854,0.4322,voi,NAS_10,Discharge_TPHE_C26,FALSE
NA,NA,NA,0.42853068408466255,anova,NAS_10,Discharge_TPHE_C26,NA
5.404,0.07693,70.25,0,log_alpha,NAS_10,Discharge_TPHE_C27,FALSE
1.519,0.1676,9.064,0,log_beta,NAS_10,Discharge_TPHE_C27,FALSE
-0.1756,0.1589,-1.105,0.2692,MODVaginal,NAS_10,Discharge_TPHE_C27,FALSE
-0.02707,0.01525,-1.775,0.07582,gaBirth,NAS_10,Discharge_TPHE_C27,FALSE
-0.1662,0.07763,-2.141,0.03231,voi,NAS_10,Discharge_TPHE_C27,FALSE
NA,NA,NA,0.04275044343842371,anova,NAS_10,Discharge_TPHE_C27,NA
5.363,0.08392,63.91,0,log_alpha,NAS_10,OneYear_TPHE_C1,FALSE
1.447,0.1711,8.459,0,log_beta,NAS_10,OneYear_TPHE_C1,FALSE
-0.11,0.1767,-0.6222,0.5338,MODVaginal,NAS_10,OneYear_TPHE_C1,FALSE
-0.00736,0.01578,-0.4663,0.641,gaBirth,NAS_10,OneYear_TPHE_C1,FALSE
-0.03019,0.08873,-0.3403,0.7337,voi,NAS_10,OneYear_TPHE_C1,FALSE
NA,NA,NA,0.7342937092287092,anova,NAS_10,OneYear_TPHE_C1,NA
5.356,0.08375,63.95,0,log_alpha,NAS_10,OneYear_TPHE_C2,FALSE
1.454,0.1702,8.541,0,log_beta,NAS_10,OneYear_TPHE_C2,FALSE
-0.1269,0.1739,-0.7301,0.4653,MODVaginal,NAS_10,OneYear_TPHE_C2,FALSE
-0.01239,0.01629,-0.7609,0.4467,gaBirth,NAS_10,OneYear_TPHE_C2,FALSE
0.0757,0.09293,0.8146,0.4153,voi,NAS_10,OneYear_TPHE_C2,FALSE
NA,NA,NA,0.421174536227229,anova,NAS_10,OneYear_TPHE_C2,NA
5.373,0.08018,67.01,0,log_alpha,NAS_10,OneYear_TPHE_C3,FALSE
