"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13"
"J160V7F1.03",0.0429816743281636,0.957013129584398,6.11605764224459e-18,2.86135289939138e-10,1.01848066524476e-12,1.64864567056818e-21,6.67254037463933e-40,2.32488397360808e-14,5.05727269114807e-06,1.38527570372184e-07,4.58116434484446e-33,1.75287175364584e-44,6.71348546813036e-49
"J160W017.03",7.93792088547187e-69,1.96159137754124e-40,0.99998543861179,4.47899529005669e-82,1.94970700904995e-20,1.21724844596616e-05,3.25695249264432e-10,1.24198840346358e-09,1.72766251598527e-24,1.80914333884798e-17,6.86898375779171e-20,2.3873360667274e-06,5.51372542050104e-29
"K160QLY3.03",0.0572567411246194,0.942743246413136,1.73516540756657e-20,7.7610121603812e-13,6.43085349016233e-10,1.98577747469348e-23,6.08691448021544e-34,3.63448779752274e-21,1.14016874841874e-08,4.16695123230072e-10,1.2165756881645e-25,7.81482915814241e-43,6.10601009476733e-48
"K160SHMP.03",0.998422948778266,1.7851538365196e-07,1.40230709454193e-34,0.00157687071126988,6.58018313572695e-27,6.13830270943264e-30,4.4983557824772e-61,2.59820984233887e-18,1.99508027032141e-09,2.05170456165758e-21,5.18720006178903e-47,7.55064024368981e-54,3.96963534518654e-62
"K160SW80.03",0.86565590036832,9.80550494867667e-06,2.45233106053858e-32,0.134334081287117,4.11289605011529e-25,8.08574470167744e-28,4.48159371145119e-58,7.28670307978951e-17,2.12839614507957e-07,3.24686468213374e-20,1.70462466645587e-45,2.90674367439937e-52,1.94599603209189e-59
"K160SYDC.03",0.0208275268692897,0.979081637450799,2.33645340452452e-18,9.51711229406867e-12,1.57355400717003e-07,3.01092960359922e-21,4.95085008352356e-32,2.09398602776238e-15,9.06633725109021e-05,1.49424802909131e-08,5.73142405371337e-21,2.41542237262908e-40,1.35416193693859e-40
"K160T594.03",1.13804380660762e-36,2.39502234419216e-18,0.000478323775306559,9.47031804230592e-62,4.21599745791047e-15,1.11600907375116e-06,5.41711786486286e-24,0.998097564796899,4.67692125276691e-10,0.00142299495102457,8.02141445248014e-32,7.36901217577274e-21,4.04886349601027e-24
"K160TFKT.03",0.503156294272713,4.59449381464234e-09,2.53622857904127e-36,0.496843700559157,6.76341445181205e-28,5.82263657019488e-32,7.33001185389492e-62,7.58276818917297e-20,5.73636223709687e-10,3.56602897609638e-25,6.87423377949343e-48,4.63440061357773e-56,5.03483265617625e-62
"K160TL2F.03",6.72504748633095e-56,1.02138571233205e-28,0.999995113687535,1.24768208906254e-69,1.16844058168894e-11,4.52080193679022e-06,2.23040230106525e-08,2.49654984916725e-10,1.0924002326082e-21,4.50396596658404e-10,3.60733183188719e-10,5.17321437562317e-12,3.42128863066789e-07
"K160TQCT.03",2.23484478394107e-33,2.83002378547835e-17,0.993573837994658,1.58161105421536e-46,1.78008975821057e-06,0.00639942535258197,1.45096406758695e-06,2.30861886535644e-05,8.63003543385814e-11,4.18604951876614e-07,8.08788832560603e-12,7.10940216859484e-10,8.54087010376614e-21
"K160WCKB.03",7.58306105403934e-66,2.72190661474338e-38,0.00627448229920939,2.25982890479166e-84,2.91051370889431e-12,1.40421700747593e-06,0.988197532501434,1.09377668060629e-14,1.34909931094888e-23,1.0304409914557e-15,1.60988069359958e-11,0.00552658096332726,2.6968591850925e-25
"K160WS3N.03",4.0776655686615e-43,6.48270839981933e-27,0.728673543093235,3.73328956863254e-54,5.44768910403016e-11,0.269476786959855,4.14684107730572e-12,0.0018496674801441,9.22355475352849e-11,2.43833305687781e-10,3.62208336057106e-17,2.07207336294662e-09,1.08585206431819e-26
"A160SSTH.03",2.18666712370457e-09,0.989452034793845,6.57268753562717e-13,2.16640594955188e-21,1.79324480300643e-12,8.42674856117448e-18,4.69271152203439e-29,8.610724934638e-12,7.85606026012761e-07,0.0105471774024005,5.07372047744615e-27,3.2183692458868e-35,9.80476637001834e-38
"A160T15Q.03",2.20061214390055e-11,6.50555619322603e-05,4.21589460545181e-14,3.3674618867447e-23,1.12090562150901e-08,9.80216126874038e-11,6.01674771414265e-32,1.8370453723858e-06,0.997785818998486,0.00214727706508336,2.51234212306332e-28,3.72681627125496e-30,1.41679552574432e-32
"A160T6R0.03",2.11155271032915e-33,2.53515082468205e-15,0.999796033522901,1.15235907107514e-47,1.54644841165489e-06,0.000129703415037294,2.04657867036682e-09,9.43805063263697e-06,1.11980265944519e-10,6.32764044014659e-05,4.20863104942066e-14,1.26790698711854e-14,3.04529075707281e-23
"A160T6SC.03",2.65421060992415e-21,7.79423381153937e-10,1.23873946799984e-05,2.94689342617645e-34,7.99464709758044e-08,0.00105299072643769,1.43363572796043e-22,0.188471975652557,0.810042486736163,0.000420078331820428,2.2073242366648e-25,5.60843856635825e-17,4.32447160973946e-10
"A160TBJ9.03",3.21680462627857e-07,0.999945526329385,9.35843616143211e-18,1.52902075447296e-14,3.62469735736944e-07,2.25703608405976e-17,6.92125097121953e-32,9.87038689475962e-19,5.34742817183202e-05,3.15238683351277e-07,1.47330170647823e-24,6.02348854845057e-39,1.48133753205548e-38
"A160TG7Z.03",2.41234070606787e-42,2.91053051148155e-20,0.00709741019100321,6.69475335628596e-64,2.07748689336042e-15,2.10865861591567e-09,1.67131581264347e-15,1.22913217347548e-05,6.42708467011745e-16,0.992890296378593,6.14707748268734e-26,6.15883849172877e-15,9.5552191789451e-38
"A160TL9N.03",1.52390669368031e-34,3.07026594028074e-20,0.000205004333319088,2.63968683965259e-47,0.00509594590567374,4.51327808317769e-06,0.97095930352657,1.18298560616093e-13,2.25853628019225e-13,8.34586878883412e-13,0.0237352329546534,5.216823945694e-13,3.12936279825579e-24
"A160TMJQ.03",3.70921853823454e-09,0.0020833158278604,4.58904519383301e-12,1.68635363455908e-13,0.000442552987498042,8.30758227359517e-14,7.69898119380087e-28,2.79964712968859e-10,0.997474044320684,8.2869933868703e-08,8.90730277560273e-18,8.03469036933499e-31,2.4758288076897e-33
"A160TMSL.03",1.6730823083472e-43,1.28720714318202e-24,6.73989999116179e-16,2.04019229100186e-57,7.68188057415235e-12,1.27106739533991e-16,4.3344326689282e-21,2.65044502392904e-22,9.7111644008615e-22,2.43843793764615e-17,8.53406233983115e-17,8.19031581685287e-30,0.999999999992317
"A160TP6B.03",3.2584909804833e-47,8.44123424401289e-28,7.90081138333374e-07,2.91863888979931e-55,0.000180490046434704,0.9998183388274,2.01801398605274e-07,1.95334763654093e-15,8.81676986362223e-11,1.84742997533985e-20,1.79155424559367e-07,3.40946707917094e-14,6.56305423268345e-21
"A160TPMZ.03",1.92641869124365e-71,1.18328567182097e-45,5.98132319972852e-14,1.8489814259781e-80,5.72395196327416e-16,3.53480845285023e-12,0.00355523687109555,7.06369857970325e-27,5.24788163878282e-32,2.13963728005152e-29,0.996444763124976,3.33683357026351e-13,1.43687124201289e-40
"A160TQHD.03",1.3403750331946e-54,4.50613297375985e-36,5.21159267344682e-11,6.72681511877634e-59,3.43332003808539e-13,0.999999972035721,6.68506871910376e-15,5.83264464137575e-15,2.86110071778617e-12,1.04328990057181e-27,1.60090241962477e-18,2.79089461911197e-08,1.11900087361468e-34
"A160TTHK.03",4.86594531750033e-53,3.04002616379911e-33,2.94236238691739e-09,6.02374215480031e-64,2.86251287748342e-14,0.999999996877542,2.58206836390275e-16,1.36543025542616e-10,8.98341350747411e-12,2.09353473419065e-18,1.91398988120584e-20,3.45397290857515e-11,2.10674527705416e-25
"A160TWGJ.03",1.57958147593962e-47,5.12981901168602e-26,0.999547243966586,3.09685326766622e-64,3.34004216342387e-17,4.95545254274156e-08,1.11447633971517e-13,6.93329625955134e-05,6.09691029461798e-19,0.000383371555594916,8.52152806871611e-24,1.96058623928297e-09,2.02370843136378e-37
"A160TZPB.03",7.41909360754318e-43,7.63762628235502e-30,2.64688540310553e-09,2.29557931038948e-49,1.35612105725022e-09,0.999999951415164,1.52986916781123e-12,1.03232720044331e-11,4.58680227178676e-09,4.93873024550579e-21,1.97878847753318e-16,3.99831736686546e-08,9.47961375954412e-32
"A160VFX3.03",8.74990853286765e-28,2.58848868561611e-14,5.59164511848876e-05,2.53760435459499e-38,4.83477410663153e-13,6.75921088892242e-05,4.57565195067622e-21,0.999869703700319,2.86550978203345e-06,3.92014764654688e-06,6.76814060945169e-25,2.08166921773215e-09,7.19213272952002e-31
"A160VL66.03",2.14361858295433e-19,1.08318579777443e-11,1.64281297214806e-13,4.64466529496651e-26,1.50279981959965e-21,3.44561398773687e-08,5.88505379519623e-39,0.999997223960992,2.73488912123114e-06,6.68275116414656e-09,4.51500413592249e-35,4.34585573395443e-28,1.06152892384137e-45
"A160VYP3.03",0.000124961097753646,0.0522380339644444,2.37414265502119e-18,2.04665734129477e-06,9.42780032202237e-10,2.24610187803558e-14,4.28897356250372e-37,4.92813445802474e-10,0.947634956831423,1.34216371166881e-11,1.38811799151685e-23,7.47422365281037e-35,1.62735746047263e-32
"A160W2YK.03",7.60323265921401e-53,9.16339562529312e-31,0.999995619223955,1.72894772191478e-65,1.00861890084165e-12,4.36071841064723e-06,1.97249866869395e-08,2.8384393112493e-10,2.89164606320235e-16,3.63662497477825e-14,9.64667755690311e-17,4.7757922109674e-11,9.55571538408027e-29
"A160W3HV.03",9.95350668607102e-86,1.76135763044703e-54,3.13197318147996e-15,3.02863690834596e-96,2.61097016445701e-17,1.82391063178243e-12,0.999997804876537,4.09124025769275e-30,1.10104037006358e-37,4.56138412209654e-32,2.06937666173718e-06,1.25744974288856e-07,6.38870753529119e-33
"A160WB2W.03",8.0930428901437e-51,4.65820491638201e-33,1.58703338296561e-07,3.63514674320941e-62,6.86850032527981e-09,0.999999834415897,1.10655267832555e-11,4.04924267404203e-13,1.32791405706057e-14,7.93504311688398e-22,7.79407733712716e-13,1.3566701815087e-15,1.05294993534416e-23
"B160S6ZS.03",0.75213321411405,0.247409044101995,4.93934880302806e-25,5.08111941820277e-05,4.30878689765868e-17,5.59104137807292e-25,1.70721959260748e-51,1.67790632678019e-15,0.000406930587429903,2.34158956761e-12,1.28410352704972e-38,4.48317605076889e-47,5.78026512832443e-52
"B160SBRK.03",0.254422507592995,8.61254233677537e-09,3.079014775277e-38,0.745577483660099,6.78194233103432e-29,4.83749491519575e-35,2.68197510379966e-65,9.81342482847035e-22,1.34363737422696e-10,2.5908587223606e-26,3.54770956416611e-50,1.04676320081439e-58,3.0550314120402e-66
"B160SD4Z.03",0.992066137650164,2.72961917299891e-06,6.23976588785882e-32,0.00793091339772708,3.06224778308332e-20,3.43826179013886e-29,8.9350863714736e-54,3.84583531663576e-18,2.19332935911752e-07,2.76339194064443e-21,1.28780197581262e-35,1.69772752012209e-51,5.29213959773635e-54
"B160SDP4.03",0.072153452076458,0.922318075630931,1.83039230320028e-21,3.06921473722801e-06,3.60335442620458e-13,7.82465798814307e-23,6.44802496405699e-47,4.72728274851115e-15,0.00552540295446823,1.23040034589357e-10,6.95205717671359e-35,1.06141883543092e-44,2.53839442321992e-46
"B160SKGB.03",5.23259111395089e-24,5.39941229543793e-13,5.62492900983644e-08,7.72199477319113e-34,0.00659689397257098,0.192482245845178,1.60599940181581e-16,4.62471988448794e-10,0.800920803469723,3.20308461572478e-16,2.2504095981481e-13,7.5376287285029e-17,2.40330276496248e-26
"B160SKT2.03",0.999494083028882,1.46785488333648e-06,1.20731603876811e-32,0.000504437629195333,4.48310396262921e-24,1.75117741493875e-28,2.19871960465001e-58,3.08820338219796e-18,1.14870391325706e-08,1.52828602955138e-20,6.00817854260472e-44,3.51857901200952e-52,1.88315516649982e-60
"B160SYZM.03",5.7242086007235e-09,0.00329440006740634,4.00963041358714e-12,6.27873182242222e-19,0.996477944772341,1.91369564977788e-14,4.48157511990193e-20,5.77560354864778e-16,0.000227380851424214,2.68571848074928e-07,8.74217053622982e-12,1.16329330444412e-32,1.05782034423838e-32
"B160T3TK.03",1.36751159763817e-06,0.997608058729039,1.21495444421813e-13,7.10461959939832e-11,1.70436536876555e-09,3.83297446339345e-13,1.32208414631273e-32,1.39040247473913e-07,0.00239038398835923,4.89521646325738e-08,4.61222652682448e-20,2.1042456050037e-31,2.67540472025118e-12
"B160TC9F.03",1.44178795771665e-13,1.46938643301079e-09,2.08493342570022e-14,1.23824987775989e-20,1.25011162126468e-14,4.71013669081267e-10,1.99183560485926e-36,0.352547087698902,0.64745288379808,2.65624379197998e-08,1.30876928960088e-28,3.51099945973863e-30,2.22360599529899e-15
"B160TF38.03",3.88702516118018e-23,9.04012252498854e-12,3.92102684263992e-10,1.40525077918626e-31,1.94368179271538e-12,0.000234153087727971,1.5997388139561e-29,0.0473229601815925,0.95244284785422,3.84733731993634e-08,7.46172312114819e-28,5.84002892726022e-18,3.70984016802243e-16
"B160TLVJ.03",4.99814460966657e-16,2.06687025109256e-08,0.00132451669316149,2.13013328453906e-27,6.66851135970643e-07,1.04008008948137e-05,6.19912056112694e-20,0.869833923634798,0.128828058190909,2.41316039730722e-06,6.1298500018119e-18,1.26876144257142e-16,7.69563601440229e-19
"B160TSN1.03",3.44330560817175e-45,1.12479716145567e-27,1.81981991307621e-06,8.23291140837934e-56,3.4496030909486e-06,3.13158014102383e-05,0.999584956794324,5.1636775101099e-13,2.02790728765353e-16,3.73996276675948e-16,0.000378450886452407,7.09429237928899e-09,1.7899578085201e-22
"B160TXGX.03",7.97035678293823e-57,1.52114016141472e-33,2.38424022625995e-18,6.54735561773995e-71,3.52571034239071e-18,1.40429234370921e-19,5.99949798097954e-23,1.73290424207723e-23,2.1489676405275e-28,1.19844342434569e-21,4.60430703330323e-21,8.91878377681988e-30,1
"B160TY4Z.03",3.27605791598212e-47,1.51545304871152e-31,4.96092512824134e-07,5.7814170083676e-55,1.32717883360988e-06,0.999998166512877,4.3701266070444e-09,1.25539799660507e-13,2.51164534217519e-11,1.42025779475898e-21,5.82040688386211e-09,6.53767558007372e-16,8.07481289943986e-26
"B160V3H8.03",2.37832567481842e-09,0.839384278936502,8.38048939313782e-13,9.19346023208777e-18,4.74775113008467e-06,9.04578315727534e-12,6.09470229621336e-31,1.45935782086669e-10,0.160166527449566,0.000444443328656418,3.0986950007059e-23,2.69113317870189e-32,1.89227668252494e-32
"B160V5DV.03",6.40384319991059e-23,9.54351549220793e-11,1.54660758983482e-06,2.18346846152244e-36,3.07117165312934e-06,0.58080018945818,5.42615061229613e-21,0.0514404684807201,0.367754580456361,1.43682843053019e-07,1.00091885985467e-18,4.27880040597476e-11,4.42936349047807e-12
"B160V5P5.03",1.52590994004216e-52,3.11087743593602e-27,0.957002303800915,1.11824406549785e-73,3.3150169252379e-13,6.18481459574582e-09,3.17698577583805e-09,2.9389268030483e-08,6.89106999208926e-18,0.0429976574473897,5.1177070729198e-20,2.95449750100997e-13,2.3304214429161e-30
"B160W2XN.03",9.05825282496948e-60,7.97464193782639e-38,0.00699326537251965,4.5511694425644e-73,2.20798900532117e-15,0.589630733152102,6.05334491112202e-09,6.11634077232889e-06,1.39117355842521e-17,2.65618957949171e-15,4.00463502478284e-18,0.403369879081256,1.09262512195636e-23
"B160WF0F.03",1.38272318518942e-68,3.30375976231703e-41,2.91577261373707e-08,2.23058237287486e-81,8.43293742769058e-28,1.04763690069895e-06,1.32257855707105e-18,1.27595394796412e-09,5.98924443365918e-23,3.15065248639269e-14,1.10700371025269e-33,0.999998921929388,1.74391427776157e-46
"C160S70P.03",1.47100491774346e-46,2.24137339063255e-29,1.4400871046032e-09,1.34218498346356e-47,1.4321059604076e-08,0.999999375623635,1.18785495522997e-10,2.74935651649489e-10,6.08209975174848e-07,5.61040670337065e-19,1.05822653720753e-11,9.25032951068071e-13,1.4964073757872e-14
"C160S8VB.03",0.000254055172988966,1.24114871710366e-10,6.53830285467249e-38,0.99974594468905,1.95063361602511e-30,7.22798182513805e-35,3.14930207954821e-64,2.43889914017344e-22,1.38460626108154e-11,2.76036140597019e-27,1.7018469005485e-49,2.95312122651412e-58,3.33557271860139e-65
"C160SDQY.03",2.83378430839095e-51,7.18912802805081e-33,4.1417813369671e-12,4.10690944989535e-57,1.40590388875617e-11,0.999999999095998,1.31806513953984e-14,2.1944714536392e-12,8.81361661558077e-10,9.11437869679471e-22,8.41978605185172e-16,2.23102208115025e-12,9.75946264802567e-20
"C160SNZQ.03",0.998798741961266,0.00119919884059485,3.06081912507267e-25,2.01793741914968e-06,1.02711830152937e-18,1.17314293316606e-23,8.0589610373178e-48,1.95419251592032e-14,4.12606822986751e-08,1.79846264630763e-14,8.44896650061668e-37,1.21840869584453e-45,1.01187185628961e-52
"C160SR3K.03",0.999515001118382,1.74555274754172e-06,6.82748967207748e-33,0.000483249267638234,4.16218533026324e-25,1.11773365883286e-28,1.24714053481091e-58,4.79294058124244e-18,4.06123203798778e-09,8.3279703145355e-20,5.01498081559785e-45,3.02955813998405e-52,2.49734047067881e-60
"C160SRSL.03",6.8091907933472e-47,3.30105784628816e-29,1.70391451909913e-13,1.11994003566934e-49,6.4277460755331e-15,0.999999985113669,3.25904737381318e-21,1.12727712086645e-09,1.37588517464849e-08,5.29180182585523e-20,3.38118272787186e-20,2.49886152923377e-14,1.06775448548615e-16
"C160SSVD.03",2.92584160638461e-08,0.991225169261238,2.51851719094917e-15,4.55723995262506e-22,2.74697771624732e-15,2.54518539171747e-20,2.60684814641422e-36,5.12176801933578e-10,4.59098878718047e-07,0.008774341869285,1.56305074135936e-34,5.31076978769462e-38,1.57343473654803e-39
"C160T257.03",1.24827775219755e-26,6.74736485850982e-12,3.24039363424823e-08,3.51803029804013e-48,3.0552743969852e-19,6.3659887323247e-11,3.73906441315462e-33,0.000721161326300305,3.68731368518668e-10,0.999278805830625,1.28806695132463e-34,5.23756158693052e-28,3.07386163852928e-44
"C160TBQ6.03",2.61367150512915e-33,9.85324581755978e-18,4.96795017938398e-06,1.42549597440946e-52,0.965661914536713,3.20953923805155e-10,0.0276010975205744,2.88025605624913e-14,2.19567729169301e-15,1.44299905673734e-06,0.00673057667249046,6.83140609162208e-16,3.467060647984e-28
"C160TC7M.03",6.54568286925231e-19,1.08712926527104e-07,3.56487053024475e-12,7.8245746117485e-32,0.999999873104838,2.06689069074407e-15,2.46508120171511e-18,1.10433137397701e-20,1.04328551344114e-10,2.7180663725942e-09,1.53562733581022e-08,2.47430551247034e-32,5.41258514194307e-33
"C160TNKM.03",4.91490597963635e-46,2.27761393248574e-25,9.19623622654504e-09,1.33616183925739e-53,0.347598925029182,0.00013465273527873,0.00524289474757659,6.84345082385492e-18,9.22672941234177e-17,8.50811254745449e-20,0.647023518291701,2.59261725033405e-14,4.18337129924382e-23
"C160TY1Q.03",4.22131391415318e-87,2.00659959676335e-58,4.19326310556254e-16,3.3311021314488e-94,3.75450387738897e-23,6.39131119044459e-09,1.67092559193131e-07,9.07505431762055e-24,3.01784380858122e-34,1.24982214155221e-32,3.21962013492171e-15,0.999999826516126,2.57616084851339e-40
"C160V4Y2.03",5.18023765658454e-62,6.60081630160654e-36,3.17623806712209e-18,2.79723413450031e-78,3.34311131817978e-20,2.43438696876822e-21,7.17417473419859e-21,4.63417786735878e-26,9.60772839955566e-33,4.17446432225413e-22,1.44922063228455e-19,7.3298979591272e-32,1
"C160VSDK.03",3.29958904386545e-71,2.6078567555347e-46,4.58181418578541e-13,5.29228863941951e-82,2.08985522928607e-11,1.73810334530219e-07,0.994996608057123,1.60867486097097e-25,4.5425599853496e-26,4.74536998419607e-28,0.00500302906079863,1.8905038734029e-07,2.25610417424722e-36
"C160VVLJ.03",6.77616137149261e-45,3.68465610214551e-24,0.0233293632592894,1.35884647834576e-58,1.12381728370726e-14,0.0327224483957422,6.90226755595764e-12,0.000466330637886723,3.1681801201441e-16,1.61739939139271e-07,1.4950691097953e-21,0.943481695960229,1.12676450139039e-30
